time   x    y    orientation    linear_velocity    angular_velocity    command_velocity command_angle
67.075 0.651980016362 -0.889454064916 0.298875259389 0.475804005391 0.179884727227 10.0 0.20000000298
67.194 0.708369946953 -0.871357681534 0.322355707031 0.471769448378 0.214809768877 10.0 0.20000000298
67.285 0.749807560617 -0.857124875115 0.33951158229 0.469782518851 0.179197067201 10.0 0.10000000149
67.374 0.790559240601 -0.842376712276 0.35469078024 0.467268458016 0.17582899572 10.0 0.10000000149
67.475 0.839452110095 -0.823755846989 0.372741945145 0.463365179714 0.151123458826 10.0 0.10000000149
67.594 0.894468980011 -0.80160793027 0.392711456525 0.460523432297 0.167212818715 10.0 0.10000000149
67.689 0.938072855789 -0.783136513308 0.408469725301 0.457505972503 0.164869950214 10.0 0.10000000149
67.782 0.980021608326 -0.764596274789 0.423510986132 0.454318444786 0.161312886283 10.0 0.10000000149
67.881 1.02530441698 -0.743737967294 0.439748124271 0.451348284779 0.163226378244 10.0 0.10000000149
67.97 1.06532143674 -0.724559589113 0.453834192161 0.448166734271 0.157464200554 10.0 0.10000000149
68.078 1.11307213613 -0.700761518448 0.470613732132 0.444548592519 0.158976460771 10.0 0.10000000149
68.199 1.16702930437 -0.672659897925 0.489612697468 0.440102825237 0.154858869444 10.0 0.10000000149
68.288 1.20648832116 -0.651275136677 0.503456149921 0.436830752437 0.153681852671 10.0 0.10000000149
68.381 1.24695041885 -0.628608488016 0.517748629415 0.433209639109 0.153267504529 10.0 0.10000000149
68.478 1.28708457905 -0.605364583894 0.53197032526 0.429684038908 0.151851333184 10.0 0.10000000149
68.578 1.32944185827 -0.57999807993 0.546985186039 0.425971363671 0.152766674974 10.0 0.10000000149
68.682 1.37521491413 -0.551607467695 0.563317010324 0.421688763446 0.151425801973 10.0 0.10000000149
68.779 1.41592061824 -0.525470002349 0.577973548507 0.417639567006 0.152256028921 10.0 0.10000000149
68.896 1.46409324694 -0.493440888196 0.595526542687 0.412900274892 0.151074930643 10.0 0.10000000149
68.982 1.50026055405 -0.468578481352 0.608758066792 0.40918315698 0.149505655096 10.0 0.10000000149
69.082 1.54096096606 -0.439750828017 0.623736961011 0.404855624512 0.150166828245 10.0 0.10000000149
69.176 1.57761390655 -0.412988358435 0.637376642396 0.400784858546 0.150295511656 10.0 0.10000000149
69.294 1.62459074014 -0.377545145959 0.655152077444 0.395518299931 0.147081509286 10.0 0.10000000149
69.389 1.66312786751 -0.347485608882 0.669680874569 0.391011684854 0.148931462617 10.0 0.10000000149
69.489 1.70160765494 -0.316551782703 0.684465844044 0.386349070059 0.149711970547 10.0 0.10000000149
69.58 1.73580496986 -0.288258895159 0.697824254071 0.382201430158 0.150496573225 10.0 0.10000000149
69.689 1.77791893497 -0.25233449776 0.714531765821 0.376566953741 0.147745224906 10.0 0.10000000149
69.792 1.81646093984 -0.218378433574 0.729892627213 0.371650362323 0.149494469807 10.0 0.10000000149
69.898 1.85557335438 -0.182816871928 0.745766747003 0.366373752837 0.148534055578 10.0 0.10000000149
69.974 1.88181774088 -0.158310910361 0.756519161238 0.362616019525 0.149746885442 10.0 0.10000000149
70.09 1.92247084468 -0.11928378841 0.773409208146 0.35710617066 0.150747713629 10.0 0.10000000149
70.18 1.95648581999 -0.0855928653769 0.787760573949 0.351639432626 0.150324425694 10.0 0.10000000149
70.28 1.99174697298 -0.0496240840645 0.802849733784 0.346484595133 0.149214541143 10.0 0.10000000149
70.369 2.02236659016 -0.0174912714995 0.816142792492 0.341585862151 0.149776231446 10.0 0.10000000149
70.468 2.05625658404 0.0190955582401 0.831079803023 0.336248674004 0.149303581246 10.0 0.10000000149
70.579 2.0919121802 0.0588002415672 0.847063266513 0.330302034819 0.149507755541 10.0 0.10000000149
70.694 2.13049077337 0.103243496937 0.864704348118 0.323499468362 0.149697926475 10.0 0.10000000149
70.778 2.15748226902 0.135300744476 0.877240709991 0.318691071096 0.150424744478 10.0 0.10000000149
70.89 2.192289956 0.177877541945 0.893678424139 0.313831222106 0.150242396202 10.0 0.10000000149
70.995 2.22429938086 0.218332466196 0.909129553308 0.307740926305 0.150127031274 10.0 0.10000000149
71.074 2.24963638143 0.251288714392 0.921576209731 0.302978412044 0.151413901302 10.0 0.10000000149
71.197 2.28642425361 0.300701470889 0.940018479633 0.295462476114 0.150581919002 10.0 0.10000000149
71.294 2.31478841956 0.340142529413 0.954553527837 0.289288323556 0.149032249384 10.0 0.10000000149
71.392 2.34257596413 0.379990903002 0.96909038507 0.283500258914 0.150331832599 10.0 0.10000000149
71.454 2.36031175798 0.406086336184 0.978532403388 0.279350340696 0.148793704699 10.0 0.10000000149
71.567 2.39177574365 0.453727474398 0.995617628409 0.272341347821 0.149127148926 10.0 0.10000000149
71.667 2.41790351028 0.494682307129 1.01015384598 0.266211400042 0.14905482759 10.0 0.10000000149
71.794 2.45172292598 0.549727949106 1.02948566309 0.257814092914 0.148890472189 10.0 0.10000000149
71.882 2.47466601042 0.588494126684 1.04287459083 0.251632574502 0.145546050561 10.0 0.10000000149
71.991 2.50145470604 0.635295285818 1.05884253027 0.244658204465 0.149010128184 10.0 0.10000000149
72.071 2.52057556092 0.669801660338 1.07060597035 0.239360755577 0.148959080791 10.0 0.10000000149
72.191 2.54836950392 0.721749356324 1.08827614636 0.231545555298 0.149615492587 10.0 0.10000000149
72.287 2.57052424931 0.764813810302 1.10285662892 0.225222362791 0.147523064022 10.0 0.10000000149
72.392 2.59402427646 0.812245404335 1.11863502627 0.218454613238 0.15084934943 10.0 0.10000000149
72.479 2.6127485576 0.851450664195 1.13167189111 0.212375335049 0.150900096621 10.0 0.10000000149
72.58 2.63385382743 0.897283961867 1.14674795099 0.205817162582 0.150046536884 10.0 0.10000000149
72.694 2.65685025209 0.949417700719 1.16380778486 0.197769504745 0.148857154643 10.0 0.10000000149
72.774 2.6726501643 0.986699233069 1.17593226617 0.192098418306 0.148576021402 10.0 0.10000000149
72.897 2.69559228321 1.04320574491 1.19417068187 0.183950855373 0.149435040549 10.0 0.10000000149
73.0 2.71380283412 1.09029678226 1.20927212866 0.17674496119 0.14946227765 10.0 0.10000000149
73.09 2.73028095825 1.13483696409 1.2234751308 0.169948125847 0.148786880838 10.0 0.10000000149
73.186 2.74448707825 1.17488369499 1.23618387789 0.16418514183 0.149504369319 10.0 0.10000000149
73.271 2.75960362572 1.21937767591 1.25023931782 0.157700154004 0.150996071431 10.0 0.10000000149
73.397 2.7787337802 1.27886642858 1.26892745656 0.148650052422 0.149357521984 10.0 0.10000000149
73.486 2.79167549394 1.32143615785 1.28223460508 0.142191151681 0.148861874378 10.0 0.10000000149
73.582 2.80459260421 1.36609973056 1.29614023028 0.135375813221 0.148760830468 10.0 0.10000000149
73.678 2.81753119216 1.4133549647 1.31079351097 0.128705245146 0.151042807577 10.0 0.10000000149
73.797 2.832309128 1.47098422114 1.32858516467 0.119942264098 0.149679773782 10.0 0.10000000149
73.899 2.8442710566 1.52107175698 1.34398425933 0.112429315039 0.149342036656 10.0 0.10000000149
73.999 2.85514527038 1.56987218466 1.35893718305 0.104995407381 0.149166136207 10.0 0.10000000149
74.098 2.86528903846 1.61883073998 1.37388671869 0.0978577939627 0.149428641159 10.0 0.10000000149
74.195 2.87433746823 1.66596966792 1.38824049912 0.0907612425966 0.149529351089 10.0 0.10000000149
74.267 2.88067956035 1.70140803786 1.39900790634 0.0854666757392 0.149502033541 10.0 0.10000000149
74.369 2.88939917406 1.75419622377 1.41500771062 0.077615607081 0.149376190658 10.0 0.10000000149
74.47 2.89650310854 1.80167341391 1.42936466364 0.0704473981507 0.149437926275 10.0 0.10000000149
74.569 2.90311443886 1.85073882376 1.44416753747 0.0631190910655 0.149198779749 10.0 0.10000000149
74.694 2.91042408284 1.91282593066 1.46286347178 0.0538722517161 0.150164005942 10.0 0.10000000149
74.789 2.91510914743 1.95910626838 1.47677360076 0.0469397381041 0.149349998937 10.0 0.10000000149
74.864 2.91845989536 1.99697731471 1.48814380599 0.0413292577692 0.149424566757 10.0 0.10000000149
74.999 2.92331885286 2.06384888706 1.50819576235 0.0313103610087 0.149476721429 10.0 0.10000000149
75.076 2.92555565163 2.10332592024 1.52002421543 0.0254264771743 0.150449747225 10.0 0.10000000149
75.199 2.92810961576 2.164855988 1.53844952484 0.0161995625903 0.149741403331 10.0 0.10000000149
75.293 2.92925163351 2.20940567473 1.55178915607 0.00953537631235 0.149731202305 10.0 0.10000000149
75.381 2.92980838299 2.25547037976 1.56558459368 0.00264349901903 0.150015410278 10.0 0.10000000149
75.483 2.92968942732 2.30604651916 1.58074002259 -0.00492083609132 0.149952824483 10.0 0.10000000149
75.597 2.9286097713 2.36412685333 1.59816519599 -0.0136139935938 0.150330036146 10.0 0.10000000149
75.685 2.92710873515 2.40800652489 1.61138804314 -0.020363058504 0.149875776931 10.0 0.10000000149
75.777 2.92497907771 2.45284349853 1.62487406082 -0.0269311368258 0.148716167279 10.0 0.10000000149
75.874 2.92190811058 2.50262475166 1.63981183177 -0.0346738567581 0.148142937091 10.0 0.10000000149
75.968 2.91838486026 2.5488750953 1.65368760731 -0.0412507223061 0.149215260155 10.0 0.10000000149
76.074 2.91358620258 2.60152526978 1.66951203625 -0.0494768249215 0.147713066368 10.0 0.10000000149
76.171 2.90857969914 2.64864246966 1.68369446034 -0.0561772312607 0.149395418253 10.0 0.10000000149
76.287 2.90117000314 2.70903808521 1.70190668973 -0.065178297299 0.149290738631 10.0 0.10000000149
76.399 2.89369292422 2.76238260432 1.71802324267 -0.073147598521 0.149454571377 10.0 0.10000000149
76.497 2.88624644763 2.8101860218 1.73250811944 -0.0803524546153 0.149226566211 10.0 0.10000000149
76.571 2.88061333965 2.8436308326 1.74265957663 -0.0853338494538 0.149084590646 10.0 0.10000000149
76.67 2.87115588723 2.89564651653 1.75847528754 -0.0930405935943 0.149371797124 10.0 0.10000000149
76.799 2.85853875701 2.95873715503 1.77774054433 -0.102423884768 0.150337952716 10.0 0.10000000149
76.898 2.84814292795 3.00649727909 1.79235315721 -0.109583847065 0.149567665346 10.0 0.10000000149
76.994 2.83704918861 3.05410019033 1.80699090152 -0.116682283777 0.149294912171 10.0 0.10000000149
77.084 2.82674108117 3.09573669714 1.81981616621 -0.12290391908 0.149318962628 10.0 0.10000000149
77.171 2.81538170309 3.13916402417 1.83324702737 -0.129384918613 0.149147553284 10.0 0.10000000149
77.296 2.79836367 3.20017726878 1.85220480662 -0.138493306279 0.149173785889 10.0 0.10000000149
77.398 2.78414899709 3.24798471107 1.8671338196 -0.145920363137 0.146398904875 10.0 0.10000000149
77.496 2.76953430765 3.29462749716 1.88176819345 -0.152594739442 0.149701030055 10.0 0.10000000149
77.595 2.75503110116 3.33868662383 1.89563966057 -0.159167535796 0.149389952269 10.0 0.10000000149
77.677 2.74074568623 3.38018760218 1.90877805668 -0.165355066701 0.149030228791 10.0 0.10000000149
77.798 2.72021630728 3.43693830109 1.92684589704 -0.173623605024 0.149498356065 10.0 0.10000000149
77.869 2.70769634678 3.47006365087 1.9374538181 -0.178836307724 0.149331627254 10.0 0.10000000149
77.993 2.68480053396 3.52805221638 1.95608884474 -0.187432393867 0.149438502803 10.0 0.10000000149
78.076 2.66919350959 3.56585532628 1.96834365193 -0.193080596013 0.149556658915 10.0 0.10000000149
