time    pos_x             pos_y               q_x              q_y                q_z             q_w    linear_velocity    angular_velocity    command_velocity command_angle
68.381 1.25930463192 1.65647917414 -2.11949355113e-06 -1.7701849254e-06 0.823531161443 0.567271034096 -0.0872950224925 0.214054909473 5.0 0.300000011921
68.482 1.2499601086 1.68016679463 -2.20050251551e-06 -1.08359693959e-06 0.829766502048 0.558110698762 -0.092351494256 0.212769935853 5.0 0.300000011921
68.588 1.23990069277 1.70409385678 -1.7647686058e-06 -1.85403905237e-06 0.83602503069 0.548691304882 -0.0974096483076 0.214298984991 5.0 0.300000011921
68.682 1.23052686052 1.72511529838 -2.07214044734e-06 -1.77833713283e-06 0.841479838144 0.540288517358 -0.101872251095 0.214686332113 5.0 0.300000011921
68.789 1.2193469056 1.74881019528 -2.34801539725e-06 -1.47204726057e-06 0.847578168526 0.530670564692 -0.106887281387 0.212117686012 5.0 0.300000011921
68.869 1.2106390802 1.76635867753 -1.87557289524e-06 -1.9550284737e-06 0.852074630378 0.523420313189 -0.110720148716 0.212968216337 5.0 0.300000011921
68.968 1.19944787452 1.78786232418 -2.08236611196e-06 -9.72247696285e-07 0.857536953024 0.514422369453 -0.115261020181 0.213175303746 5.0 0.300000011921
69.1 1.18395097981 1.8159495716 -1.62158652393e-06 -1.94419382921e-06 0.86463357556 0.502403005573 -0.121246670948 0.211843067101 5.0 0.300000011921
69.197 1.17222350732 1.83603948413 -1.96685247009e-06 -1.93200285537e-06 0.86967048357 0.493632707587 -0.125551495845 0.213602134031 5.0 0.300000011921
69.281 1.16126092183 1.85402137195 -1.43490662291e-06 -1.96629313006e-06 0.874150184106 0.485655696581 -0.12937709784 0.214372729114 5.0 0.300000011921
69.375 1.14876823525 1.87364406913 -1.9554575147e-06 -1.88711768505e-06 0.879016744859 0.476790899924 -0.133490505106 0.211490463348 5.0 0.300000011921
69.499 1.13186932573 1.89886922964 -3.12540787482e-06 -2.77561887685e-06 0.885220734703 0.465171205938 -0.138359950439 0.212903107131 5.0 0.300000011921
69.566 1.12246655168 1.91231501497 -2.02232130146e-06 -2.06509385508e-06 0.888525688116 0.458826875357 -0.141764269302 0.213584686595 5.0 0.300000011921
69.689 1.10470300115 1.93663941455 -2.654479372e-06 -2.28761057009e-06 0.894448382721 0.447171209533 -0.147382184095 0.210016976658 5.0 0.300000011921
69.784 1.0905567647 1.9551049319 -1.82344870833e-06 -2.29863894869e-06 0.898928288632 0.438095802181 -0.150867854594 0.212614988885 5.0 0.300000011921
69.872 1.07696515894 1.97214314727 -1.29865092401e-06 -2.11484112465e-06 0.903033208578 0.429570744115 -0.154454937633 0.211852870727 5.0 0.300000011921
69.981 1.06051846538 1.99190378397 -1.64063459206e-06 -2.20246008016e-06 0.907776592164 0.419454000711 -0.158715267124 0.21256790391 5.0 0.300000011921
70.087 1.04314600982 2.01184079528 -1.7642829937e-06 -1.2964271484e-06 0.912524682252 0.409021642796 -0.162868505697 0.212328291255 5.0 0.300000011921
70.179 1.02798928949 2.02850959033 -1.46053213538e-06 -2.2169219807e-06 0.916493535466 0.400049496241 -0.166516955693 0.212148468317 5.0 0.300000011921
70.268 1.01284765786 2.0445197166 -2.56640100226e-06 -3.48850146501e-06 0.920269757372 0.391284517516 -0.169206161046 0.212515127111 5.0 0.300000011921
70.368 0.996712904313 2.06093562297 -1.61435735325e-06 -2.62840871995e-06 0.924150615124 0.382028324284 -0.173374698827 0.212873956879 5.0 0.300000011921
70.468 0.978127190644 2.0790505997 -1.69650722875e-06 -1.84275262491e-06 0.928387104196 0.37161456478 -0.177057914927 0.211915825874 5.0 0.300000011921
70.591 0.956053933229 2.09954535397 -9.25116629304e-07 -1.91189430568e-06 0.933173685539 0.359425753965 -0.181580964194 0.212179181402 5.0 0.300000011921
70.694 0.936979074476 2.1164133473 -1.46357486895e-06 -2.24395012914e-06 0.937097719072 0.349067135239 -0.185090680783 0.213898424589 5.0 0.300000011921
70.774 0.922243836149 2.12894200081 -1.13563778817e-06 -2.03895308013e-06 0.939992258575 0.341195770508 -0.187943356365 0.215465685095 5.0 0.300000011921
70.892 0.899854578103 2.14718796375 -8.67933378389e-08 -1.57038540999e-06 0.944182156837 0.329423822314 -0.191763881064 0.212595362035 5.0 0.300000011921
70.995 0.879941456829 2.1626462884 -3.49084892944e-07 -4.4622449315e-06 0.947740017625 0.319043663111 -0.194617768563 0.210014533979 5.0 0.300000011921
71.092 0.861298063389 2.17651108694 -5.88741227011e-07 -7.62727925907e-07 0.950906234059 0.309479133428 -0.197809359353 0.213769513777 5.0 0.300000011921
71.186 0.842175748346 2.19013284293 -1.64952491463e-07 -4.72235781168e-07 0.954007673055 0.299782187183 -0.200664487192 0.21146487492 5.0 0.20000000298
71.289 0.822702805389 2.20347162263 2.29351665185e-06 -2.26014374197e-06 0.956767129643 0.290855049163 -0.204117132123 0.187873881896 5.0 0.20000000298
71.398 0.799252848449 2.21882465692 3.08487194816e-06 -4.76841336066e-07 0.959768956628 0.280790936255 -0.207292188419 0.180814363039 5.0 0.20000000298
71.463 0.785308430197 2.22762857081 2.58815141291e-06 -3.31721765705e-07 0.961436803823 0.275025948318 -0.208976990276 0.177413254743 5.0 0.20000000298
71.599 0.756658414693 2.24500506993 1.93760418319e-07 -1.09709838627e-07 0.964636096597 0.263585282485 -0.212400412861 0.172199460824 5.0 0.20000000298
71.666 0.740881649062 2.25418796507 -2.7434833487e-07 3.75127963456e-07 0.966247819292 0.25761434687 -0.214364574192 0.163295102462 5.0 0.20000000298
71.785 0.717156886564 2.26752693346 1.54764964269e-06 2.28955380928e-06 0.968518771149 0.248940534918 -0.218199939974 0.164077221419 5.0 0.20000000298
71.88 0.696776465361 2.27854269049 9.8476969627e-07 2.1128201109e-06 0.970376414332 0.241598043251 -0.220032875704 0.160486312366 5.0 0.20000000298
71.955 0.679553987526 2.28754872358 1.34485295853e-06 2.69297954985e-06 0.971852401906 0.235590553503 -0.221544440675 0.158381419148 5.0 0.20000000298
72.077 0.652166485161 2.30131971335 1.25409045966e-06 2.91639231966e-06 0.974084474575 0.22618451844 -0.223765197517 0.155197260009 5.0 0.20000000298
72.195 0.625867929815 2.31393209371 1.0945028896e-06 2.87986302916e-06 0.976095876944 0.217340375916 -0.225678639989 0.152280335142 5.0 0.20000000298
72.281 0.605936882326 2.32310688142 1.16118225269e-06 2.86288502032e-06 0.977539078776 0.210754239473 -0.227205114456 0.15419050203 5.0 0.20000000298
72.374 0.585197525194 2.3323123718 1.21850650062e-06 3.23220472562e-06 0.978971849152 0.203995388566 -0.228620242458 0.151693854653 5.0 0.20000000298
72.47 0.562490548336 2.34200186686 1.18280101854e-06 3.24847324106e-06 0.980471274456 0.19666235012 -0.230084377834 0.150144464475 5.0 0.20000000298
72.577 0.538713032862 2.35172305895 1.08952197791e-06 3.04026537566e-06 0.981966203686 0.189056538657 -0.231578576504 0.149752651698 5.0 0.20000000298
72.686 0.512773403016 2.36183425769 -8.96380885553e-08 8.52631307086e-06 0.983488661077 0.180969758413 -0.231564564778 0.147601487437 5.0 0.20000000298
72.781 0.491159818052 2.36989379849 4.23550743943e-07 8.94012932975e-06 0.984710397806 0.174199404054 -0.232900893344 0.147283098164 5.0 0.20000000298
72.897 0.464270040656 2.37945036626 -2.48522982332e-07 8.75462805764e-06 0.986158526194 0.165805190321 -0.23453347547 0.144742616453 5.0 0.20000000298
72.985 0.443100131583 2.38661747419 -4.70993567851e-07 8.13267458128e-06 0.987233791974 0.159277870145 -0.235760372028 0.147205625401 5.0 0.20000000298
73.096 0.418051952286 2.39469461124 -7.41311261334e-07 8.13558680782e-06 0.988445167748 0.151578858315 -0.237099592585 0.14650863151 5.0 0.20000000298
73.181 0.396202856643 2.40139115071 -5.05445655737e-07 8.37172214763e-06 0.989448546309 0.144884692551 -0.237896710711 0.147310010276 5.0 0.20000000298
73.284 0.372350996887 2.40833647028 -6.62857636895e-07 8.54139084335e-06 0.990481676608 0.137644644757 -0.238756875192 0.147242286358 5.0 0.20000000298
73.382 0.348636744167 2.4148675453 -8.87412462423e-07 7.92842106384e-06 0.991454619364 0.130452051262 -0.240024093374 0.145362004925 5.0 0.20000000298
73.472 0.327719118098 2.42032301552 -6.51165593117e-07 8.02445376131e-06 0.992265563773 0.124133198157 -0.24097754664 0.146536487085 5.0 0.20000000298
73.572 0.302865768017 2.4264376974 -7.3394140733e-07 8.06377276602e-06 0.993171504468 0.11666345892 -0.24194205137 0.146879126287 5.0 0.20000000298
73.683 0.276949495012 2.43239299358 -8.39632198076e-07 8.14799815386e-06 0.994053181054 0.108895698584 -0.242782621005 0.146056035082 5.0 0.20000000298
73.774 0.25434983095 2.43724006962 -9.13439735395e-07 8.062440351e-06 0.994770288051 0.102137524668 -0.243572981666 0.14647369119 5.0 0.20000000298
73.866 0.23144097656 2.44182719689 -9.39546832344e-07 8.00784981606e-06 0.995447766802 0.0953086748632 -0.244171356296 0.146274761791 5.0 0.20000000298
73.981 0.203816368217 2.44692530466 -1.07183192086e-06 8.12992385889e-06 0.996199901792 0.0870962433266 -0.245048424769 0.146833215933 5.0 0.20000000298
74.099 0.17438830415 2.45184057169 -1.10709206726e-06 8.00698457203e-06 0.996924512077 0.078367832397 -0.24570134256 0.146158632566 5.0 0.20000000298
74.191 0.151273935261 2.45533091565 -1.20008254228e-06 8.16765419633e-06 0.997438596353 0.0715279416496 -0.246250783907 0.146253213759 5.0 0.20000000298
74.298 0.125396529588 2.4588550476 -1.27214249421e-06 8.12070497224e-06 0.997957399845 0.0638829243718 -0.246616841113 0.145040312885 5.0 0.20000000298
74.397 0.100944073186 2.46181494236 -1.25877258846e-06 8.20294367978e-06 0.998392970041 0.0566698976936 -0.247285268734 0.145768814788 5.0 0.20000000298
74.497 0.0764443169429 2.46442201013 -1.28193868907e-06 8.08919819368e-06 0.998776462049 0.0494527935453 -0.247544988659 0.145254058281 5.0 0.20000000298
74.596 0.0516523809897 2.46669660232 -1.35537233483e-06 8.00734756579e-06 0.999110967367 0.0421577373895 -0.247994352351 0.145357922049 5.0 0.20000000298
74.686 0.0293097382739 2.46843528538 -1.15143074301e-06 7.3096799743e-06 0.999366655575 0.0355849360072 -0.248258943096 0.145430079678 5.0 0.20000000298
74.78 0.00644120110025 2.46990865313 -1.05511402356e-06 7.15389861157e-06 0.999583333735 0.0288644914584 -0.248588243397 0.145328514149 5.0 0.20000000298
74.881 -0.018443378399 2.47116236403 -8.56902642514e-07 6.62344450563e-06 0.999767685378 0.0215540072654 -0.249084527755 0.147093564117 5.0 0.20000000298
74.978 -0.042849752297 2.47203862219 -6.14032843086e-07 5.86168049155e-06 0.999896523842 0.0143854639732 -0.249064920973 0.145823827454 5.0 0.20000000298
75.069 -0.0657755236689 2.47254314099 -2.87832603327e-07 5.13717721962e-06 0.999970720638 0.0076523095232 -0.249329681593 0.147169188994 5.0 0.20000000298
75.169 -0.0909528429305 2.4727420839 3.19245644934e-08 4.32605004589e-06 0.999999966409 0.000259160247052 -0.249281172454 0.146055958801 5.0 0.20000000298
75.275 -0.11663293808 2.47256318889 7.15603163099e-07 2.96306142156e-06 0.999973452267 -0.00728661459756 -0.249291284271 0.146177484316 5.0 0.20000000298
75.379 -0.142795427449 2.47198656284 1.63565529742e-06 1.9032302595e-06 0.999888125187 -0.0149578441902 -0.249269395389 0.146074435508 5.0 0.20000000298
75.475 -0.16682162308 2.47109162376 1.41838287421e-07 -1.07799524167e-07 0.999756497721 -0.0220668363224 -0.247148524553 0.146360252588 5.0 0.20000000298
75.569 -0.191297263195 2.46982474145 -4.86634380784e-07 -2.36418312761e-06 0.999570786505 -0.0292957805889 -0.247143087801 0.143235291364 5.0 0.20000000298
75.672 -0.21576078026 2.46821122666 -2.1083797288e-07 -2.09116794874e-06 0.999334274855 -0.036482969935 -0.24709702998 0.147273676271 5.0 0.20000000298
75.783 -0.243156426812 2.46598155053 -3.75913539691e-07 -1.93958924505e-06 0.999007829188 -0.044534898862 -0.246653415579 0.145343616618 5.0 0.20000000298
75.9 -0.271498711007 2.46320663439 -3.35884072053e-07 -1.90066572183e-06 0.998600905624 -0.0528794032034 -0.246172588399 0.144783931033 5.0 0.20000000298
76.001 -0.296841160623 2.46031958511 -2.83726033759e-07 -1.95123107934e-06 0.998177288256 -0.0603498235763 -0.245818124822 0.145046807448 5.0 0.20000000298
76.09 -0.318456756468 2.45755264674 -2.70625934908e-07 -1.97161103918e-06 0.997771139741 -0.0667289494612 -0.245341448416 0.14472956214 5.0 0.20000000298
76.179 -0.340280299939 2.45447365744 -2.62852446255e-07 -1.92348368369e-06 0.997318937674 -0.0731774319935 -0.244972215019 0.145069374434 5.0 0.10000000149
76.273 -0.363570864395 2.45091813493 -3.58035382323e-06 7.06132310994e-06 0.996851261607 -0.079294149655 -0.244781561865 0.116701144903 5.0 0.10000000149
76.387 -0.391471324818 2.44625864935 -1.36504567425e-06 6.53949520815e-06 0.996310857296 -0.085817688094 -0.244566006958 0.110939325241 5.0 0.10000000149
76.482 -0.414230125042 2.44219530774 -1.29624550389e-07 4.54701219921e-06 0.9958774201 -0.0907092283855 -0.246077175245 0.109187188451 5.0 0.10000000149
76.591 -0.441390446655 2.43704280049 2.24656083512e-06 -5.46164869526e-07 0.995341325091 -0.0964139334404 -0.244266996479 0.0995519369556 5.0 0.10000000149
76.698 -0.467260813942 2.43184163079 2.38875725264e-06 -5.1686052773e-07 0.994831303305 -0.101541508553 -0.243872413518 0.0952732393204 5.0 0.10000000149
76.761 -0.483346722718 2.4284698796 2.31412611811e-06 -4.51268059983e-07 0.994511510347 -0.104627222945 -0.243598278802 0.0929780548944 5.0 0.10000000149
76.867 -0.508414279335 2.42300979424 1.92657156581e-06 -3.4207422259e-07 0.994008562858 -0.109302227612 -0.243044462974 0.088388055032 5.0 0.10000000149
76.967 -0.532950661262 2.41742941331 1.26827295073e-06 -7.90976609891e-07 0.993509448414 -0.113749619385 -0.24272504739 0.0875438319529 5.0 0.10000000149
77.091 -0.563737859369 2.41010432895 1.90221152903e-07 -9.80762605648e-07 0.992871617196 -0.119188723315 -0.242130398444 0.0852403320527 5.0 0.10000000149
77.169 -0.581883074271 2.40561969682 -4.36707168475e-07 -2.16557831601e-06 0.992488206391 -0.122340345633 -0.241758697509 0.0837013224723 5.0 0.10000000149
77.279 -0.608450328449 2.39884109958 3.38908080917e-10 -9.71120011646e-07 0.99193257935 -0.126766549306 -0.241270919368 0.0805978817677 5.0 0.10000000149
77.39 -0.635200006201 2.39176105149 3.53316121224e-07 -8.56321930068e-07 0.991359596318 -0.131172218046 -0.240719447993 0.0798526259626 5.0 0.10000000149
77.484 -0.657804384167 2.38557972889 2.42963516238e-07 -9.27983966054e-07 0.990863031923 -0.134871983624 -0.240247480456 0.0793232405965 5.0 0.10000000149
77.579 -0.680602818068 2.37916146552 -1.2795050182e-07 -1.14255656588e-06 0.99035004018 -0.138588592294 -0.239740269496 0.0786546133014 5.0 0.10000000149
77.689 -0.706941755346 2.37151743103 -2.2020209299e-07 -9.83996289218e-07 0.98974714344 -0.14283064115 -0.239165735309 0.077201635944 5.0 0.10000000149
77.791 -0.731784800422 2.36408384011 -1.95711273987e-07 -9.78302237361e-07 0.989166655021 -0.146796895723 -0.238598680924 0.0773766361961 5.0 0.10000000149
77.904 -0.757995956021 2.35600489398 -2.50056429405e-07 -1.20686100016e-06 0.988537066577 -0.150978369315 -0.237968106558 0.0759636167618 5.0 0.10000000149
77.998 -0.78034101451 2.34892689814 -1.80436213415e-07 -9.71259237033e-07 0.987990269964 -0.154516104192 -0.237452155291 0.0762406852041 5.0 0.10000000149
78.1 -0.804531625905 2.34106338194 -5.88052759179e-07 -1.20765318702e-06 0.987383211717 -0.158348960266 -0.237239113978 0.0757197934839 5.0 0.10000000149
78.194 -0.827007594072 2.33357373409 -6.14974448697e-08 -9.18964682587e-07 0.986808998796 -0.16188885043 -0.236298104482 0.0756047707135 5.0 0.10000000149
78.292 -0.850139069303 2.32567614739 -4.07541571082e-07 -6.32824857786e-07 0.98620439061 -0.165532171922 -0.236127750744 0.0764368425399 5.0 0.10000000149
78.383 -0.871329222327 2.31827433058 -1.95803960649e-08 -9.03749856231e-07 0.985635902035 -0.168884187003 -0.235147100102 0.0754394108921 5.0 0.10000000149
