time   pos_x    pos_y    q_x      q_y      q_z    q_w    linear_velocity    angular_velocity    command_velocity command_angle
1535899713.03 0.650909112553 -5.84276171229 0.0 0.0 -0.288227847179 -0.957561856023 0.1 0.12 0.1 0.12
1535899713.08 0.655072192651 -5.84000583479 0.0 0.0 -0.291094986105 -0.956694156491 0.1 0.12 0.1 0.12
1535899713.13 0.659211796524 -5.83722968656 0.0 0.0 -0.293954754724 -0.955819335531 0.1 0.12 0.1 0.12
1535899713.18 0.663340165022 -5.83442513069 0.0 0.0 -0.296815664647 -0.954934794224 0.1 0.12 0.1 0.12
1535899713.23 0.667533820909 -5.83153936512 0.0 0.0 -0.299731000598 -0.95402375614 0.1 0.12 0.1 0.12
1535899713.28 0.671616732794 -5.82869289814 0.0 0.0 -0.302578681444 -0.953124410314 0.1 0.12 0.1 0.12
1535899713.33 0.67569750929 -5.82581154871 0.0 0.0 -0.305434111581 -0.952213213247 0.1 0.12 0.1 0.12
1535899713.38 0.679738986757 -5.82292148745 0.0 0.0 -0.308271393112 -0.951298453793 0.1 0.12 0.1 0.12
1535899713.43 0.683785020692 -5.81999155216 0.0 0.0 -0.311121324758 -0.950370202227 0.1 0.12 0.1 0.12
1535899713.48 0.687806900579 -5.81704219499 0.0 0.0 -0.313490296297 -0.949591403777 0.1 0.1 0.1 0.1
1535899713.53 0.691816032294 -5.8140713253 0.0 0.0 -0.315858506048 -0.948806304868 0.1 0.1 0.1 0.1
1535899713.58 0.695809068273 -5.81108140212 0.0 0.0 -0.318224026307 -0.948015542637 0.1 0.1 0.1 0.1
1535899713.63 0.699827504573 -5.80804105745 0.0 0.0 -0.320611539153 -0.947210769027 0.1 0.1 0.1 0.1
1535899713.68 0.703830664317 -5.80498043016 0.0 0.0 -0.322997073202 -0.946399963389 0.1 0.1 0.1 0.1
1535899713.73 0.707767673283 -5.80193882098 0.0 0.0 -0.325350279446 -0.945593567905 0.1 0.1 0.1 0.1
1535899713.78 0.711702695021 -5.79886736434 0.0 0.0 -0.327709378862 -0.944778578825 0.1 0.1 0.1 0.1
1535899713.83 0.715618385473 -5.79577941828 0.0 0.0 -0.330064062408 -0.943958534421 0.1 0.1 0.1 0.1
1535899713.88 0.719522152741 -5.79266917602 0.0 0.0 -0.332418818915 -0.94313187245 0.1 0.1 0.1 0.1
1535899713.93 0.723480942065 -5.78948266456 0.0 0.0 -0.334814201593 -0.942284166487 0.1 0.1 0.1 0.1
1535899713.98 0.72728126738 -5.78639174734 0.0 0.0 -0.337121129678 -0.941461281161 0.1 0.1 0.1 0.1
1535899714.03 0.731204096197 -5.78316913834 0.0 0.0 -0.339509841515 -0.940602502396 0.1 0.1 0.1 0.1
1535899714.08 0.735036361572 -5.77998820508 0.0 0.0 -0.341851084694 -0.939754135875 0.1 0.1 0.1 0.1
1535899714.13 0.738823049201 -5.77681311795 0.0 0.0 -0.344172019993 -0.938906609122 0.1 0.1 0.1 0.1
1535899714.18 0.74266300842 -5.77356091158 0.0 0.0 -0.346533268868 -0.938037682382 0.1 0.1 0.1 0.1
1535899714.23 0.746458890901 -5.77031309206 0.0 0.0 -0.348875264536 -0.937169168184 0.1 0.1 0.1 0.1
1535899714.28 0.750226613904 -5.76705662408 0.0 0.0 -0.351207728078 -0.936297565808 0.1 0.1 0.1 0.1
1535899714.33 0.753996320558 -5.76376550246 0.0 0.0 -0.353549343514 -0.935415876336 0.1 0.1 0.1 0.1
1535899714.38 0.757764334387 -5.76044248458 0.0 0.0 -0.355897980952 -0.934524813557 0.1 0.1 0.1 0.1
1535899714.43 0.761482102505 -5.75713042561 0.0 0.0 -0.358223426471 -0.933635890874 0.1 0.1 0.1 0.1
1535899714.48 0.76522494679 -5.75376245115 0.0 0.0 -0.360103075106 -0.932912522855 0.1 0.08 0.1 0.08
