time   pos_x    pos_y    q_x      q_y      q_z    q_w    linear_velocity    angular_velocity    command_velocity command_angle
134.202 6.74379677341 -1.30165199966 4.04384945892e-06 -3.66224845998e-06 -0.995392408618 -0.0958851022675 -0.756870252938 0.531788008896 15.0 0.5
134.3 6.67044468138 -1.28917969139 1.59743920198e-05 -5.85897488286e-06 -0.99729054196 -0.0735634054882 -0.761098633258 0.490279091656 15.0 0.5
134.4 6.59427957045 -1.27979583337 -9.33322581119e-05 -8.78197778377e-06 -0.998810879104 -0.0487526306449 -0.760230272125 0.481019724881 15.0 0.5
134.5 6.51824068008 -1.27434045659 6.92622647327e-06 4.89791982528e-05 -0.999707053928 -0.0242033857138 -0.762466348119 0.473531541344 15.0 0.5
134.602 6.44095499357 -1.27256347868 2.41039123892e-06 -4.39214710132e-06 -0.999999983846 -0.000179672000569 -0.764407166379 0.454316728231 15.0 0.5
134.7 6.36633416727 -1.27420960142 2.62166922029e-05 -4.09090756245e-05 -0.999761872585 0.0218219102101 -0.752591375065 0.499261956033 15.0 0.5
134.8 6.2916669668 -1.27927054682 -7.30076874378e-06 -8.49037068861e-06 -0.999022002417 0.0442158179948 -0.768215610243 0.487307250803 15.0 0.5
134.899 6.21967417473 -1.28768892483 8.52566078782e-06 7.5393618069e-06 -0.997434071188 0.0715910155271 -0.697981734769 0.591475470311 15.0 0.5
135.0 6.14628593361 -1.30063668376 9.87589862733e-06 1.49268903051e-05 -0.995141947578 0.0984505147336 -0.761623545001 0.54135459842 15.0 0.5
135.1 6.07480326322 -1.31785047279 5.74163317295e-06 1.36938377912e-05 -0.991475123845 0.130296118807 -0.703293431765 0.742596310442 15.0 0.5
135.2 6.00444430099 -1.33955958768 -3.40206134427e-06 -4.02638193242e-06 -0.98677720427 0.162082537939 -0.657410373751 0.736123626523 15.0 0.5
135.3 5.93808652204 -1.36510757708 -5.07841250981e-05 -2.14766974202e-05 -0.980441929349 0.196808587554 -0.673014083758 0.609144632767 15.0 0.5
135.4 5.87053965838 -1.39699348722 2.65208303128e-05 -1.36865110933e-05 -0.97322776411 0.229842812102 -0.632954500429 0.637980439925 15.0 0.5
135.499 5.80840517187 -1.4317748234 -9.21692591399e-05 -7.03066965829e-06 -0.965322210233 0.261061337403 -0.628042980898 0.621841815072 15.0 0.5
135.6 5.74745906599 -1.47120068287 -4.27723296375e-05 1.85418727207e-05 -0.955872491397 0.293781854473 -0.617778353801 0.637885797752 15.0 0.5
135.701 5.68710114846 -1.51631445654 6.01304732647e-06 -4.83426291245e-06 -0.945292513709 0.326223946802 -0.555913940656 0.539086913457 15.0 0.5
135.8 5.63131793044 -1.56379187609 -2.64868597218e-06 -2.46538358588e-06 -0.93462165368 0.3556435919 -0.531695363968 0.710870854293 15.0 0.5
135.9 5.57868498874 -1.61558945196 7.49036664202e-06 2.14617331453e-06 -0.923678240651 0.383169032787 -0.495384197419 0.744871229055 15.0 0.5
135.999 5.52976489548 -1.66891212228 -5.38414130127e-05 -2.30444474361e-05 -0.911359487122 0.411611323706 -0.505781429948 0.607049321464 15.0 0.5
136.101 5.48231863719 -1.72752176395 1.08378711924e-06 -2.08463028902e-06 -0.89744277024 0.441130903632 -0.434604432588 0.556341532448 15.0 0.5
136.2 5.43878278045 -1.78864210661 7.18533892884e-07 -5.22430269974e-06 -0.884571223366 0.466405135868 -0.431956336552 0.556054555738 15.0 0.40000000596
136.3 5.39823181312 -1.85235182228 -1.76053133409e-05 1.38471630712e-05 -0.871940846041 0.489611234046 -0.400087208221 0.600650215875 15.0 0.40000000596
136.4 5.36083271265 -1.9183641009 1.41373414024e-05 -2.54918587607e-06 -0.860031046043 0.510241707072 -0.355676411876 0.374405557035 15.0 0.40000000596
136.499 5.32656975824 -1.9851936567 4.49522626612e-05 -7.63851896704e-06 -0.848563023799 0.529094313484 -0.317519856299 0.560431635639 15.0 0.40000000596
136.6 5.29470729161 -2.05470652406 -3.17303258853e-05 -3.5877270528e-05 -0.836586305413 0.547835149749 -0.308049147612 0.416192179155 15.0 0.40000000596
136.699 5.26605330138 -2.12494737971 1.43048108678e-05 -5.85846452137e-06 -0.823923475701 0.566701072832 -0.272136842695 0.341309905745 15.0 0.40000000596
136.8 5.24051157125 -2.19736085645 -3.63776390211e-05 -4.17812160156e-05 -0.811102345945 0.584904249714 -0.24018667292 0.42131362067 15.0 0.40000000596
136.9 5.21833063884 -2.26980655824 8.57735672422e-06 -1.26457119001e-06 -0.798767956486 0.601639220477 -0.208585727894 0.435908872755 15.0 0.40000000596
137.001 5.19835152072 -2.34465715659 5.26952785845e-05 1.93222068785e-06 -0.783800548199 0.621012639052 -0.173178885587 0.565333136942 15.0 0.40000000596
137.099 5.18381468967 -2.41528836442 3.17481283629e-06 7.26410095505e-06 -0.766947682065 0.641709632866 -0.13359347646 0.527959850313 15.0 0.40000000596
137.2 5.1726462997 -2.48853502943 1.25240796378e-05 -3.25776092891e-06 -0.749389539295 0.662129381789 -0.0815469642232 0.616167911799 15.0 0.40000000596
137.3 5.1659436957 -2.55858355717 3.37529508247e-05 -5.379572868e-06 -0.729784306945 0.683677456238 -0.0385163134442 0.585207954832 15.0 0.40000000596
137.399 5.16325790468 -2.62965814996 5.41053838778e-06 4.67870828849e-06 -0.70757099454 0.706642262842 -0.0027175945206 0.646960087981 15.0 0.40000000596
137.501 5.1658865437 -2.70055576724 7.58620527268e-06 2.56121873729e-07 -0.683601964219 0.729855022904 0.0486089622045 0.727630065194 15.0 0.40000000596
137.6 5.17503128958 -2.76958560169 1.81561431751e-05 -8.75307200206e-06 -0.658838802249 0.75228414329 0.145346456776 0.529912120939 15.0 0.40000000596
137.701 5.18824365137 -2.83903077855 1.67617472459e-05 5.66978094123e-06 -0.63154898288 0.775335980018 0.139609961654 0.746058376934 15.0 0.40000000596
137.803 5.20718543429 -2.90975447535 5.54169678973e-06 -1.17845481551e-06 -0.603489901749 0.797370640578 0.244922398284 0.683506240848 15.0 0.40000000596
137.899 5.23013789081 -2.97313620724 2.94830826984e-06 -1.14299292772e-07 -0.578961649326 0.815354774684 0.239675820051 0.72088190714 15.0 0.40000000596
137.998 5.255837898 -3.03875854691 -5.67605463355e-06 1.09428303111e-05 -0.548445141118 0.836186538418 0.27616636264 0.730777500663 15.0 0.40000000596
138.101 5.28625072629 -3.10227469888 -4.13427792236e-06 6.56938843457e-06 -0.517423819492 0.85572927434 0.325318369501 0.720098656095 15.0 0.40000000596
138.201 5.32191109513 -3.16336782049 1.12903625735e-05 -1.47995443254e-07 -0.487968330532 0.87286133393 0.398784844947 0.575516310887 15.0 0.300000011921
138.3 5.36207013548 -3.22232152626 1.06953391686e-05 1.36713699255e-07 -0.461620697724 0.887077409992 0.425801108592 0.607261528552 15.0 0.300000011921
138.401 5.40695298111 -3.28104656085 -3.38374313183e-06 3.9065613901e-06 -0.436083153308 0.899906374782 0.449180503688 0.552580106229 15.0 0.300000011921
138.5 5.45299178105 -3.3355597784 4.94525843926e-06 1.19298670893e-06 -0.409615655704 0.912258195127 0.475819607481 0.632741016003 15.0 0.300000011921
138.6 5.50351085095 -3.38821816749 5.30881147012e-06 -1.6512366647e-06 -0.385637748201 0.922650273469 0.537626022666 0.524148125551 15.0 0.300000011921
138.7 5.55796551865 -3.4397796914 1.2109066508e-05 6.84576166097e-06 -0.362988659133 0.93179355715 0.556633009571 0.451816694899 15.0 0.300000011921
138.801 5.61457588658 -3.48889534698 1.04032655335e-05 -4.55361137246e-06 -0.341834646692 0.939760115238 0.566521465497 0.515082020491 15.0 0.300000011921
138.902 5.67335867582 -3.53566254861 1.18467817818e-06 -3.74948401185e-06 -0.321532890427 0.946898410791 0.575421093611 0.49007345027 15.0 0.300000011921
139.0 5.73215987756 -3.57867217689 -1.08671527712e-05 -3.76811723929e-05 -0.302096185889 0.953277448036 0.618899474938 0.412620479719 15.0 0.300000011921
139.099 5.79434438772 -3.62034183206 1.25089133727e-05 4.01881134218e-06 -0.282412954295 0.959292928711 0.60910931719 0.54276855526 15.0 0.300000011921
139.201 5.85814450419 -3.6593682835 -5.20086044823e-06 8.55764379303e-07 -0.261572867487 0.965183731197 0.640042993437 0.3601096827 15.0 0.300000011921
139.299 5.92226837636 -3.69525368874 -7.23534018915e-06 6.4662801477e-06 -0.24437450861 0.969680926618 0.656749514924 0.369434315065 15.0 0.300000011921
139.405 5.99263308784 -3.73132044837 -8.04343525929e-06 6.46697735212e-06 -0.224789956902 0.974407242979 0.670475472007 0.388614324202 15.0 0.300000011921
139.499 6.05686282954 -3.76115203185 -8.50918184439e-06 6.14064075039e-06 -0.206647729202 0.978415410705 0.681567394803 0.391183945957 15.0 0.300000011921
139.599 6.1248868373 -3.78966276012 -8.35813828216e-06 5.82150210323e-06 -0.187751567097 0.982216548908 0.692386937328 0.386684412739 15.0 0.300000011921
139.7 6.19533167472 -3.8160417854 -8.33691661999e-06 5.27898207109e-06 -0.168772753594 0.985654989105 0.702256915808 0.376938802184 15.0 0.300000011921
139.8 6.26599948401 -3.8394893669 -8.23017686883e-06 4.60370973295e-06 -0.150369072065 0.988629931813 0.710811375445 0.368046555987 15.0 0.300000011921
139.901 6.33817657742 -3.86050879044 -7.82252419238e-06 4.26859276559e-06 -0.13218462925 0.99122511253 0.718238366447 0.361285128294 15.0 0.300000011921
140.003 6.41174962267 -3.8790312382 -7.12026225661e-06 4.24115246725e-06 -0.11388528685 0.993493906056 0.724290298954 0.360972542798 15.0 0.300000011921
140.1 6.48225493273 -3.89410912162 -6.96234194441e-06 4.02550473592e-06 -0.0964800316814 0.995334920226 0.729231812419 0.360721639669 15.0 0.300000011921
140.199 6.55530259346 -3.90708014776 -1.13867821164e-07 -1.12288117815e-05 -0.0791727292632 0.996860912472 0.769675758801 0.400502185585 15.0 0.20000000298
140.306 6.63674360364 -3.91839633404 1.80884646777e-06 3.37722170943e-06 -0.0591777266195 0.998247462635 0.742535237875 0.254866443656 15.0 0.20000000298
140.399 6.7066127446 -3.92558397873 3.5458521863e-06 4.4733921663e-06 -0.0442180152867 0.999021905211 0.744316065303 0.292519774636 15.0 0.20000000298
140.5 6.78123935108 -3.93113015415 3.99448372814e-06 3.47697123777e-06 -0.0304510877501 0.999536258085 0.747001028689 0.244951248315 15.0 0.20000000298
140.601 6.8567219522 -3.93485163516 3.46547813604e-06 2.80594274983e-06 -0.0190482203703 0.999818566181 0.747606849495 0.215332008029 15.0 0.20000000298
140.7 6.93074892323 -3.93688955906 3.07087665157e-06 2.66907358083e-06 -0.00852591943255 0.99996365368 0.747834898694 0.211472870664 15.0 0.20000000298
140.8 7.00553084095 -3.93737119201 2.75762487973e-06 2.62323023454e-06 0.0020683776508 0.999997860897 0.747748440606 0.212550813761 15.0 0.20000000298
140.899 7.07953971688 -3.93628207314 2.55503047626e-06 2.6082810492e-06 0.0126336333981 0.999920192462 0.747326713936 0.21428617452 15.0 0.20000000298
141.0 7.15498254538 -3.93355399761 2.41320117512e-06 2.58329438237e-06 0.0234956936842 0.999723938078 0.746538113247 0.215876199391 15.0 0.20000000298
141.1 7.22958169719 -3.92923445583 2.6607050066e-06 2.99352721725e-06 0.0343265074659 0.999410671781 0.745403263714 0.219183820557 15.0 0.20000000298
141.2 7.30404884919 -3.92328274803 2.67555137347e-06 3.18435576258e-06 0.0454157536104 0.998968172319 0.743892270002 0.224027196358 15.0 0.20000000298
141.3 7.37834413807 -3.91566772089 2.57183232504e-06 3.14059858815e-06 0.0566735439775 0.998392763093 0.74196832142 0.226697815892 15.0 0.20000000298
141.4 7.4524261979 -3.90637354518 2.51284069016e-06 3.09433180446e-06 0.0680415818958 0.997682486123 0.739632114796 0.22890831324 15.0 0.20000000298
141.501 7.52699065266 -3.8952710496 2.45651083412e-06 3.03793806259e-06 0.0796278905031 0.996824658121 0.736852165286 0.23126959149 15.0 0.20000000298
141.6 7.59978502749 -3.88270500297 2.37869817986e-06 2.96190227634e-06 0.0910967429782 0.995842047417 0.733706770164 0.233879475884 15.0 0.20000000298
141.699 7.67224671856 -3.86846104115 2.31827849682e-06 2.89448683439e-06 0.102692887553 0.994713109812 0.730132708655 0.236900501314 15.0 0.20000000298
141.799 7.74505841527 -3.85235675809 2.30923387635e-06 2.85233687471e-06 0.114549236058 0.993417572074 0.726068375133 0.240187845023 15.0 0.20000000298
141.9 7.8181613847 -3.83432652234 2.32499050471e-06 2.81510337017e-06 0.126678312329 0.991943851824 0.72148258476 0.243727910338 15.0 0.20000000298
142.0 7.89005933357 -3.81471326435 2.32128311949e-06 2.76065462302e-06 0.138851911524 0.990313155852 0.716447676088 0.247615233287 15.0 0.20000000298
142.1 7.96142802311 -3.79333193642 2.31363658634e-06 2.70100963421e-06 0.151208605416 0.988501875383 0.710898383603 0.251974460314 15.0 0.20000000298
