time   x    y    orientation    linear_velocity    angular_velocity    command_velocity command_angle
100.184 22.0477292499 4.23684304581 -1.31531338756 0.151718749575 0.000735200767619 12.0 -2.77555756156e-17
100.323 22.0688986745 4.15554879567 -1.31660908399 0.150820322974 -0.0160440883647 12.0 -2.77555756156e-17
100.374 22.0759854269 4.12825037175 -1.31685907541 0.150826708111 0.00720841609864 12.0 -2.77555756156e-17
100.494 22.0946327031 4.05622961586 -1.3182966542 0.149978367211 -0.00893330774973 12.0 -2.77555756156e-17
100.57 22.1059257179 4.01243060827 -1.3190702348 0.161875949585 -0.01179725167 13.0 -2.77555756156e-17
100.685 22.1248830913 3.93876798985 -1.3197437758 0.161562617213 -0.00731924138773 13.0 -2.77555756156e-17
100.773 22.1386405885 3.88524845994 -1.31992697588 0.160967681563 0.00832546432426 13.0 -2.77555756156e-17
100.891 22.1583258284 3.80842874182 -1.32049842445 0.160918270488 -0.00399037262907 13.0 -2.77555756156e-17
100.968 22.1705445886 3.76056796105 -1.3209840452 0.155936736177 0.0280676314599 15.0 -2.77555756156e-17
101.083 22.1922674207 3.67540216606 -1.3213455682 0.222995837454 -0.0322867499843 19.0 -2.77555756156e-17
101.189 22.2183089952 3.57288628024 -1.32238901975 0.253607667406 0.0744850424259 23.0 -2.77555756156e-17
101.293 22.2489567925 3.45132249902 -1.32507864509 0.318975694142 -0.0401277597469 27.0 -2.77555756156e-17
101.378 22.2769809611 3.33884199009 -1.32825397381 0.354391259651 -0.0471862769735 31.0 -2.77555756156e-17
101.482 22.3158856125 3.18000369501 -1.33307810648 0.399383775866 -0.0475379189986 35.0 -2.77555756156e-17
101.567 22.3518669304 3.0299347193 -1.33794007026 0.426451688159 -0.0552902663931 39.0 -2.77555756156e-17
101.665 22.3946089884 2.84746572153 -1.34343427487 0.450477172311 -0.0660650342188 40.0 -2.77555756156e-17
101.771 22.4425717718 2.63704013821 -1.3497277274 0.438298890073 -0.0519039307507 40.0 -2.77555756156e-17
101.88 22.4902164872 2.42240081711 -1.35481280395 0.428441427391 -0.0410307815524 40.0 -2.77555756156e-17
101.983 22.5335287226 2.22314837991 -1.35856606988 0.421156225598 -0.0328917336828 40.0 -2.77555756156e-17
102.065 22.5678702194 2.06283956364 -1.36112561109 0.416444080362 -0.030633842144 40.0 -2.77555756156e-17
102.165 22.6059848569 1.88285699367 -1.36235254544 0.413852771891 -0.00664951815079 40.0 -2.77555756156e-17
102.28 22.6558059113 1.6460962193 -1.36358574506 0.411289649271 -0.0129240440543 40.0 -2.77555756156e-17
102.397 22.7041448195 1.4151140342 -1.36469935853 0.414206973499 -0.0359487468673 40.0 -2.77555756156e-17
102.498 22.7372617427 1.2566204604 -1.36428862998 0.402742429074 0.0525768648225 40.0 -2.77555756156e-17
102.584 22.7811247485 1.04719032461 -1.36412070922 0.414512474715 -0.0138792881167 40.0 -2.77555756156e-17
102.703 22.8304158467 0.81232695978 -1.36358228575 0.407231597669 0.0259438157016 40.0 -2.77555756156e-17
102.783 22.8621242131 0.661624247251 -1.36311202901 0.408644519561 0.0628576950301 40.0 -2.77555756156e-17
102.867 22.8976510064 0.493320725409 -1.36247554777 0.416157193961 -0.0213856544032 40.0 -2.77555756156e-17
102.997 22.9469728958 0.260460416746 -1.36171772793 0.419370013558 -0.0189421429588 40.0 -2.77555756156e-17
103.071 22.9822658126 0.0941543766288 -1.36142553103 0.420448634812 -0.0311792680088 40.0 -2.77555756156e-17
103.179 23.0276619353 -0.119065957113 -1.36058361791 0.413181386502 0.0353044228722 40.0 -2.77555756156e-17
103.271 23.062742634 -0.283370423578 -1.3601929277 0.413517257804 0.037351985807 40.0 -2.77555756156e-17
103.385 23.1133105168 -0.520038925646 -1.36052431666 0.422676429203 -0.0291859873204 40.0 -2.77555756156e-17
103.487 23.1558653029 -0.71958063255 -1.36082406997 0.422104477848 -0.0286461106212 40.0 -2.77555756156e-17
